"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","empty_1","empty_2","empty_3","NSPC_1","NSPC_2","NSPC_3"
"WBGene00003151",635.81735228869,0.375810933849098,0.122797981187868,3.05941736955826,0.00221767954994217,0.0572873571331778,"NotSig","mca-1",466.313369766467,547.175836145466,624.923149797761,722.619439487158,699.221673327463,754.650645207823
"WBGene00000673",1252.26040042261,-0.686887530645383,0.225028161144724,-3.0545162702917,0.00225423786759956,0.0580903966997682,"NotSig","col-98",1709.81568914371,1613.50502626183,1639.94520583403,1240.45322554564,654.659457761982,655.183797988454
"WBGene00000981",101.563471167844,0.725243825045989,0.238042378079592,3.05212435479645,0.00227227942700175,0.0582724412475304,"NotSig","dhs-18",94.1594304336135,50.1454944176438,48.1886884176976,64.5661773548995,171.767085452401,180.553950930812
"WBGene00007203",34.7519274323968,0.759204254468528,0.249359971798799,3.05227945328501,0.00227110556314503,0.0582724412475304,"NotSig","best-1",17.9351296064026,8.84920489723126,22.9469944846179,21.5220591182998,61.5768796904834,75.6812967973461
"WBGene00021286",745.432440605428,-0.347754491180592,0.114005211611132,-3.05048141095534,0.00228474823140507,0.0584510168019943,"NotSig","tald-1",762.24300827211,949.814658969488,809.264005490857,677.618770421622,617.389241107215,656.264959371273
"WBGene00019619",1134.26823270076,0.353026938606971,0.115894847323831,3.0460021487332,0.00231906177846763,0.0591862473605549,"NotSig","asp-14",989.421316619876,1014.70882821585,957.65456982472,1106.75558556833,1213.71270758348,1523.3563883923
"WBGene00003409",162.331319542317,0.538448851322695,0.176649322860595,3.04505685598442,0.00232636327000281,0.0592302130398557,"NotSig","mrp-3",110.599965906149,147.486748287188,123.913770216937,181.307043481435,200.935081095262,209.745308266931
"WBGene00012342",699.508987786627,0.329778285831534,0.108376093454831,3.04237045153405,0.00234722828165082,0.0595432966288485,"NotSig","mtr-4",603.81603008222,628.293547703419,616.509251820067,816.533879276103,805.360768583428,726.540449254523
"WBGene00009918",169.399805161583,-0.528403675667552,0.173705969560488,-3.04203102432388,0.00234987673424579,0.0595432966288485,"NotSig","gcsh-2",234.6512790171,196.15737522196,185.870655325405,144.132577731644,134.496868797635,121.090074875754
"WBGene00015947",21.7830034845101,0.699321109513562,0.236866094835988,3.03777182694683,0.00238334342204389,0.0601044111920188,"NotSig","C18A11.1",8.96756480320129,2.94973496574375,10.708597426155,7.82620331574539,39.700882958338,60.5450374378769
"WBGene00000256",87.8997189739312,-0.661100593033563,0.21741552508011,-3.03796604059307,0.00238180794109559,0.0601044111920188,"NotSig","bli-6",128.535095512552,91.4417839380563,122.383970584629,76.957665938163,45.372437666672,62.7073602035154
"WBGene00016119",28.0516169101136,0.744742670330056,0.249130514905879,3.02957982148489,0.00244894180829269,0.0616123582432311,"NotSig","C25H3.10",14.9459413386688,20.6481447602063,6.11919852923144,26.087344385818,48.6133260714343,51.8957463753231
"WBGene00004358",490.701332835059,-0.413721211273763,0.136833089224993,-3.02395406230803,0.00249494319455773,0.0626213047201405,"NotSig","rhr-1",603.81603008222,548.650703628338,546.90336855006,422.614979050251,337.862616196468,484.360299503015
"WBGene00006434",2318.1895014846,-0.254945316962649,0.0843333362801886,-3.02314442081129,0.00250162825608796,0.0626410075351081,"NotSig","prdx-2",2723.15051190546,2457.12922646455,2407.90462125257,2081.77008198827,2088.75257686929,2150.42999042745
"WBGene00003593",90.9361727548767,0.697208903160555,0.230181006390561,3.02211058064059,0.00251018830560602,0.062707457036751,"NotSig","nfm-1",53.8053888192077,50.1454944176438,74.9601819830851,90.001338131072,90.744875333344,185.959757844908
"WBGene00000822",457.633271833162,0.533122446904251,0.176401284121902,3.02081271857993,0.0025209723491157,0.0628290221374681,"NotSig","csq-1",248.102626221902,401.16395534115,426.814097413893,403.049470760888,563.914582428638,702.7548988325
"WBGene00002891",992.383276395542,-0.30371619297833,0.10066581545353,-3.01720487363127,0.00255117325435399,0.0634328019706704,"NotSig","let-767",1061.16183504549,1165.14531146878,1076.97894114473,902.622115749302,820.754988506049,927.6364664589
"WBGene00016845",35.2593710310525,0.699206754866098,0.240468288920744,3.01609050113621,0.00256056822184253,0.0635176467553788,"NotSig","C50F7.5",14.9459413386688,17.6984097944625,9.17879779384715,6.52183609645449,55.0951028809588,108.116138281923
"WBGene00007142",107.230837484603,-0.619924683005269,0.205728644679317,-3.01494336021943,0.00257027249070801,0.0636097506616478,"NotSig","ttr-18",140.491848583487,168.134893047394,100.966775732319,80.8707675960357,79.401765916676,73.5189740317077
"WBGene00008205",789.993590557122,-0.723617575582023,0.246172687059476,-3.01320640598707,0.00258503032943024,0.063610658755069,"NotSig","sams-1",1215.10503083377,1274.2855052013,1181.77021595782,671.096934325167,204.175969500024,193.527887524642
"WBGene00011182",1940.27806325952,0.319185942054243,0.105935750024892,3.01290808983501,0.00258757272182336,0.063610658755069,"NotSig","R09H10.5",1699.35353020664,1663.65052067948,1779.92187219019,1861.98420553776,2115.48990620858,2521.26834473445
"WBGene00008584",113.155211870904,0.592468951196879,0.196350534345556,3.01282475211475,0.00258828337404067,0.063610658755069,"NotSig","irg-4",83.6972714965454,88.4920489723126,82.6091801446244,138.262925244835,121.533315178586,164.336530188523
"WBGene00004322",345.551406068744,0.404052114086715,0.134185466181512,3.01023083367626,0.00261049211632395,0.0640083020762388,"NotSig","rcq-5",289.951261970175,306.77243643735,283.777831793108,384.13614608117,384.855498065521,423.815262065138
"WBGene00016314",42.8189831004847,0.738999162685754,0.245166204117763,3.00594146444824,0.00264759959925049,0.0647685828231393,"NotSig","C32D5.6",29.8918826773376,17.6984097944625,27.5363933815415,39.131016578727,71.2995449047703,71.3566512660692
"WBGene00016513",15.8070658820507,0.64178551387806,0.223044324720837,3.00350230720535,0.00266891525252503,0.065139938473697,"NotSig","C38C3.4",0,2.94973496574375,9.17879779384715,6.52183609645449,37.2702166547663,38.9218097814923
"WBGene00018151",244.619516503378,-0.455225552273707,0.151891924923718,-2.99706714345705,0.0027259066767146,0.066378328409814,"NotSig","F37C12.3",277.99450889924,309.722171403094,275.363933815415,220.438060060162,192.832860083356,191.365564759004
"WBGene00015141",191.711546942657,-0.539876973807592,0.180152368728478,-2.99521444081348,0.00274251959670813,0.0664387302571901,"NotSig","ugt-46",245.113437954169,218.280387465038,238.648742640026,181.307043481435,158.803531833352,108.116138281923
"WBGene00001620",165.608589732353,-0.520798215878578,0.173903273936767,-2.9940045674162,0.00275341822672729,0.0664387302571901,"NotSig","glt-1",218.210743544565,176.984097944625,204.993150729253,145.436944950935,124.774203583348,123.252397641392
"WBGene00001184",44.6108022899547,0.740313111668749,0.245582649467654,2.99466350276148,0.00274747759158501,0.0664387302571901,"NotSig","egl-15",20.9243178741363,17.6984097944625,38.2449908076965,47.6094035041178,82.6426543214383,60.5450374378769
"WBGene00000252",27.3676630664612,-0.741672613871937,0.249327878988607,-2.99479910466937,0.00274625652551122,0.0664387302571901,"NotSig","bli-2",29.8918826773376,67.8439042121063,26.0065937492336,16.9567738507817,10.5328873154774,12.9739365938308
"WBGene00001581",3261.73153027043,0.296343416116629,0.0990901841646818,2.9905085007711,0.00278513377095235,0.0667489057476322,"NotSig","gfi-1",2655.89377588145,2765.37653038477,3310.48640431421,3313.09273699888,3567.40791154209,3958.1318225012
"WBGene00012680",11.8195382490287,-0.586029038770821,0.210294217018331,-2.990861596884,0.00278191548001985,0.0667489057476322,"NotSig","Y39B6A.21",11.9567530709351,23.59787972595,27.5363933815415,7.82620331574539,0,0
"WBGene00007691",8.69994291406294,0.568825779890256,0.205942753994766,2.99135654949633,0.00277740995687399,0.0667489057476322,"NotSig","C23H4.2",2.98918826773376,0,1.52979963230786,3.9131016578727,24.3066630357171,19.4609048907461
"WBGene00044481",44.4368394617601,0.733149378112046,0.245082047820734,2.98963663978888,0.00279309490850465,0.0667889383864727,"NotSig","ZK185.5",23.9135061418701,29.4973496574375,25.2416939330797,40.4353837980179,56.71554708334,90.8175561568154
"WBGene00001875",241.902424177635,-0.53227593743274,0.178522839159605,-2.98304911528497,0.00285392192168963,0.0680009885299988,"NotSig","his-1",343.756650789383,330.3703161633,209.582549626177,172.176472946399,220.380411523835,175.148144016715
"WBGene00021248",487.429800270833,-0.360068902593479,0.120717339547341,-2.98276285803188,0.00285659234099835,0.0680009885299988,"NotSig","Y22D7AL.10",582.891712208084,525.052823902388,549.198067998521,446.093588997487,424.556381023859,396.786227494658
"WBGene00021948",16.7667851882622,-0.717171769360587,0.243787754047479,-2.98019233468092,0.00288067450024802,0.0684208527273674,"NotSig","kvs-5",16.4405354725357,38.3465545546688,24.4767941169257,7.82620331574539,4.86133260714343,8.64929106255385
"WBGene00011362",34.683892978008,0.742671946144454,0.248200352331679,2.97901900534164,0.00289172841565611,0.0685300906004932,"NotSig","cest-1",20.9243178741363,11.798939862975,24.4767941169257,41.7397510173088,42.1315492619097,67.0320057347923
"WBGene00000647",81.7035590122842,-0.6754259772007,0.226476847793436,-2.97701485248803,0.00291069908909145,0.0687976935311623,"NotSig","col-71",71.7405184256103,125.36373604411,126.208469665398,73.6967478899358,47.8031039702437,45.4087780784077
"WBGene00010989",90.0700181903042,-0.651841996543543,0.218685501338511,-2.97645904909933,0.0029159802287862,0.0687976935311623,"NotSig","R03D7.2",113.589154173883,120.939133595494,117.029671871551,86.7404200828448,59.9564354881023,42.16529392995
"WBGene00012094",311.662785384331,-0.419541860813871,0.141016047523871,-2.97570510550451,0.00292315803737,0.0688141216912578,"NotSig","T27E9.2",375.143127600587,383.465545546688,325.847321681574,270.004014393216,246.307518761934,269.209184321989
"WBGene00002052",350.937234374715,0.453204820266283,0.152277539702715,2.97489910406286,0.00293084928555969,0.0688425373114762,"NotSig","ifa-4",298.918826773376,255.152074536835,312.844024806957,363.266270572515,372.702166547663,502.740043010942
"WBGene00000218",3803.19858376491,0.613788670814545,0.206449695643071,2.97377062350266,0.00294164881424175,0.0689436765139175,"NotSig","asp-5",3122.20714564792,2554.47048033409,2698.56655139106,3475.4864558006,4626.36819779816,6342.09267161761
"WBGene00010274",30.4917497474936,-0.717908045668859,0.244181737973179,-2.97210725611103,0.00295763341740881,0.0690136131706139,"NotSig","F58G6.3",47.8270122837402,38.3465545546688,58.1323860276987,30.0004460436907,6.48177680952457,2.16232276563846
"WBGene00000669",107.223386146484,-0.646167017021368,0.217109805465053,-2.97213237922607,0.00295739140133091,0.0690136131706139,"NotSig","col-94",95.6540245674804,166.660025564522,153.74486304694,96.5231742275265,77.7813217142948,52.9769077581423
"WBGene00000111",47.1331539927355,0.736049881108832,0.247693998048368,2.96888758868015,0.00298879911049704,0.0693056151011678,"NotSig","alh-5",14.9459413386688,32.4470846231813,32.125792278465,35.2179149208543,72.9199891071514,95.1422016880923
"WBGene00011753",97.0032009538692,-0.703555052085964,0.236668249522563,-2.96836630218931,0.00299387314135283,0.0693056151011678,"NotSig","T13F3.6",122.556718977084,138.637543389956,134.622367643092,104.349377543272,55.9053249821494,25.9478731876615
"WBGene00009634",10.6764411893143,-0.623394441141986,0.220868688059577,-2.96816239115731,0.00299586008147051,0.0693056151011678,"NotSig","nspc-9",17.9351296064026,26.5476146916938,10.708597426155,1.3043672192909,6.48177680952457,1.08116138281923
"WBGene00003378",231.876938526677,0.485776720486369,0.163603638920407,2.96812150995877,0.0029962585788298,0.0693056151011678,"NotSig","mml-1",216.716149410698,175.509230461753,172.102458634634,260.87344385818,247.117740863124,318.942607931673
"WBGene00011167",8.51345695960016,0.617944857144598,0.217973452114695,2.96613024658283,0.00301572744389975,0.06942557434182,"NotSig","chil-23",2.98918826773376,1.47486748287188,1.52979963230786,12.3914885832635,12.1533315178586,20.5420662735654
"WBGene00002262",193.778778318924,-0.492530493117836,0.166048699812677,-2.96640065059412,0.00301307691158301,0.06942557434182,"NotSig","ldh-1",218.210743544565,262.526411951194,214.1719485231,156.524066314908,168.526197047639,142.713302532138
"WBGene00000118",330.809580464983,-0.454675433923704,0.153377356953568,-2.96558667752261,0.00302106200865789,0.06942557434182,"NotSig","alh-12",430.443110553662,395.264485409663,339.615518372345,225.655528937325,273.855070202413,320.023769314492
"WBGene00002071",145.937078996593,-0.5576939528503,0.188091377485064,-2.96361541364154,0.00304048020163096,0.0697209034572698,"NotSig","ile-2",197.286425670428,168.134893047394,174.397158083096,136.958558025544,110.190205761918,88.6552333911769
"WBGene00016523",52.1917446607625,-0.692813962728271,0.233870073986538,-2.95847986550819,0.00309160437690973,0.0707404389432125,"NotSig","C39B5.5",53.8053888192077,79.6428440750813,76.489981615393,37.8266493594361,30.7884398452417,34.5971642502154
"WBGene00009435",1225.7677611615,0.309175724545733,0.104544436092999,2.95711820272197,0.00310529051567529,0.0709007944191925,"NotSig","F35G2.1",1056.67805264388,1044.20617787329,1159.58812128936,1230.67047140096,1340.1073553692,1523.3563883923
"WBGene00002058",55.2838348443906,-0.693175749967833,0.234207004977355,-2.9531614966925,0.00314537362666578,0.0715084192597658,"NotSig","ifd-2",68.7513301578766,76.6931091093376,78.0197812477008,48.2615871137632,34.029328250004,25.9478731876615
"WBGene00009215",272.78152278667,0.690018591418976,0.241842392921856,2.95323952224258,0.00314457865725104,0.0715084192597658,"NotSig","thn-2",138.99725444962,82.5925790408251,123.148870400783,148.697862999162,431.848379934575,711.404189895054
"WBGene00003628",82.7560397503236,0.691464509859777,0.234148795151519,2.95081962702181,0.00316931938409689,0.0718988544892236,"NotSig","nhr-35",52.3107946853409,53.0952293833875,56.6025863953908,60.0008920873813,110.190205761918,164.336530188523
"WBGene00018811",1395.3941965708,-0.626140207157859,0.212390884552382,-2.94880615690181,0.00319003995229756,0.0720609663266876,"NotSig","pmt-2",1859.2751025304,1786.06452175784,1702.66699075865,1394.36855742197,838.579874732241,791.410132223677
"WBGene00010296",29.2334803551508,-0.731423636104409,0.248081825894633,-2.94903538008741,0.00318767481055555,0.0720609663266876,"NotSig","dgat-2",44.8378240160065,44.2460244861563,36.7151911753886,18.2611410700726,16.2044420238114,15.1362593594692
"WBGene00020940",44.1577462787989,0.732538871049264,0.248126210672003,2.94716871806613,0.00320698173898706,0.0721367057686984,"NotSig","W02D7.4",26.9026944096039,14.7486748287188,32.125792278465,33.9135477015634,66.4382122976268,90.8175561568154
"WBGene00009973",186.329024671205,0.540967574549327,0.183301401036989,2.94777533716519,0.00320069580668539,0.0721367057686984,"NotSig","F53C11.3",118.072936575484,151.911350735803,163.688560656941,176.089574604271,255.21996187503,252.9917635797
"WBGene00018293",16.0927567813412,-0.640836141038259,0.22573647897467,-2.94518227940494,0.00322764450985715,0.072447995266709,"NotSig","F41E6.12",20.9243178741363,26.5476146916938,34.4204917269268,13.043672192909,1.62044420238114,0
"WBGene00010460",11.7960118497017,0.676001193920994,0.232780827091553,2.94351409330334,0.0032450904778918,0.072532896007952,"NotSig","clec-142",1.49459413386688,4.42460244861563,5.35429871307751,20.8698755086544,23.4964409345266,15.1362593594692
"WBGene00011953",595.023223643909,0.383125135694656,0.130139171621753,2.94360299062715,0.0032441586226129,0.072532896007952,"NotSig","ppm-2",512.64578791634,505.879546625053,510.188177374671,563.486638733668,685.447897607223,792.491293606496
"WBGene00006929",135905.523852899,0.568586412171619,0.193259762678467,2.94243609405027,0.00325640989835797,0.0725419650696705,"NotSig","vit-5",104168.72734812,95844.2633744289,111152.946584041,124781.637849854,162891.102333858,216594.465627091
"WBGene00000281",176.782847464726,-0.533280108732256,0.18120937381644,-2.94217456528021,0.00325916147105895,0.0725419650696705,"NotSig","cah-3",230.1674966155,221.230122430781,195.814352935406,170.872105727108,134.496868797635,108.116138281923
"WBGene00016017",7.95266268386489,0.484668691601532,0.189509777011376,2.94059596550773,0.00327581511945421,0.0727601027682957,"NotSig","C23G10.11",0,2.94973496574375,0,2.6087344385818,9.72266521428686,32.4348414845769
"WBGene00001427",1056.01845118727,-0.306690312420345,0.104407404949905,-2.93766941197654,0.0033068944079536,0.0732970729211761,"NotSig","fkb-2",1215.10503083377,1274.2855052013,1034.90945125627,937.840030670156,952.821191000112,921.149498161985
"WBGene00006608",301.601002992022,-0.437570485343385,0.149037917942102,-2.9361862329667,0.00332274774269341,0.0734950266336998,"NotSig","tre-2",412.507980947259,318.571376300325,326.612221497728,272.612748831798,241.44618615479,237.855504220231
"WBGene00010701",334.555555702941,-0.441556438027243,0.150435924160098,-2.93459649836313,0.00333981685581155,0.0737189928443892,"NotSig","ent-2",409.518792679526,362.817400786482,402.337303296967,333.91800813847,267.373293392889,231.368535923315
"WBGene00003626",55.9269918566409,0.699937572046949,0.237841396068663,2.93309248211035,0.00335603907615818,0.0739233752522227,"NotSig","nhr-32",29.8918826773376,35.396819588925,41.3045900723122,49.5659543330541,87.5039869285817,91.8987175396346
"WBGene00023263",10.458874217706,-0.615893987429684,0.2187488728555,-2.93168216186618,0.00337131585045375,0.074106129159974,"NotSig","D1005.t1",19.4297237402695,20.6481447602063,14.5330965069247,6.52183609645449,1.62044420238114,0
"WBGene00021369",212.882422659473,0.724686761835702,0.249596389535364,2.93059771977352,0.00338310570380916,0.0742116389614502,"NotSig","siah-1",146.470225118954,81.1177115579532,114.734972423089,156.524066314908,323.278618375038,455.168942166896
"WBGene00007812",132.214789303062,-0.558700113192529,0.19072738929285,-2.92957970504263,0.00339420751994803,0.0743016520397695,"NotSig","C29F7.3",194.297237402695,141.5872783557,152.979963230786,92.6100725696538,116.671982571442,95.1422016880923
"WBGene00219316",65.346439373663,0.583721257587283,0.218702823778689,2.92804856857534,0.00341096758189783,0.0745149029156569,"NotSig","F21A3.11",8.96756480320129,29.4973496574375,19.8873952200022,30.0004460436907,100.467540547631,203.258339970015
"WBGene00018764",1110.09054933531,0.321926368719479,0.11018444813575,2.92141406933807,0.00348446382778646,0.075964173428355,"NotSig","F53F10.2",938.605116068402,943.915189038001,1052.50214702781,1072.84203786676,1288.25314089301,1364.42566511787
"WBGene00009773",224.125419075259,0.642229976638218,0.232748052421886,2.91932365002016,0.00350791810405781,0.0761627127009852,"NotSig","lipl-2",107.610777638415,61.9444342806188,79.5495808800087,108.262479201145,319.227507869085,668.157734582285
"WBGene00001819",166.766340709565,-0.548038520290379,0.187729216774658,-2.91976872639425,0.00350291239220235,0.0761627127009852,"NotSig","haf-9",203.264802205896,241.878267190988,169.807759186172,156.524066314908,103.708428952393,125.414720407031
"WBGene00015778",1010.59673637411,0.428716664310537,0.147041041170243,2.9153899509434,0.00355244367457303,0.0769720295774323,"NotSig","got-2.2",787.651108547847,848.048802651329,897.992384164713,841.969040052275,1160.2380489049,1527.68103392357
"WBGene00009453",78.8758737220007,-0.626426618272311,0.214800029752383,-2.91465419295982,0.00356082858082266,0.0769965723881754,"NotSig","F36A2.3",109.105371772282,103.240723801031,91.7879779384716,64.5661773548995,59.1462133869117,45.4087780784077
"WBGene00008091",10.4778229908916,-0.617193376793741,0.220105686522247,-2.91343543526338,0.00357475750924589,0.0770811869923634,"NotSig","C44F1.1",8.96756480320129,20.6481447602063,24.4767941169257,3.9131016578727,4.86133260714343,0
"WBGene00002038",359.483084709108,0.446525883143924,0.153225346506949,2.91304221987177,0.00357926205022466,0.0770811869923634,"NotSig","hum-5",266.037755828305,303.822701471606,320.493022968497,355.44006725677,392.147496976236,518.957463753231
"WBGene00020016",41.6970755336652,0.494130754533702,0.198506343974624,2.90989133186242,0.00361554442015888,0.0773198445964557,"NotSig","lipl-3",11.9567530709351,2.94973496574375,12.2383970584629,11.7393049736181,85.8835427262006,125.414720407031
"WBGene00003762",185.093834699319,-0.538718534345778,0.185350752779003,-2.906543822196,0.00365445706885201,0.0773198445964557,"NotSig","nlp-24",165.899948859224,297.923231540119,214.1719485231,151.306597437744,138.547979303588,142.713302532138
"WBGene00013946",25.8163307727703,-0.725413729598341,0.249197805330451,-2.90579639150595,0.00366319731239246,0.0773198445964557,"NotSig","ZK228.3",29.8918826773376,32.4470846231813,53.5429871307751,19.5655082893635,12.9635536190491,6.48696829691538
"WBGene00006926",176212.495065042,0.528993647488533,0.181833702668866,2.90939535004827,0.00362128600799821,0.0773198445964557,"NotSig","vit-2",137487.714374414,127801.691993297,150091.701524989,159933.030042525,216778.974284043,265181.858170987
"WBGene00011984",21.6927719397931,0.700851767324143,0.245684761580924,2.91097086059489,0.00360307618412104,0.0773198445964557,"NotSig","T24C2.5",17.9351296064026,7.37433741435938,4.58939889692358,30.0004460436907,22.686218833336,47.5711008440462
"WBGene00013654",210.976722645565,-0.506368384674003,0.174021988452695,-2.90940587987626,0.00362116402643062,0.0773198445964557,"NotSig","Y105C5B.15",280.983697166974,253.677207053963,228.705045030025,193.698532064698,182.299972767879,126.49588178985
"WBGene00002980",1238.70041802011,0.660105767372509,0.22737773796945,2.9054112165166,0.00366770885758347,0.0773198445964557,"NotSig","lgg-1",810.07002055585,884.920489723126,855.922894276247,1003.71057524435,1695.79485779187,2181.78367052921
"WBGene00004174",13.5448386114799,-0.672016549599094,0.234606656510028,-2.90859820932834,0.00363053124904809,0.0773198445964557,"NotSig","abu-14",14.9459413386688,26.5476146916938,25.2416939330797,9.13057053503629,3.24088840476229,2.16232276563846
"WBGene00006820",1138.99098887983,-0.352702146219417,0.121395039865038,-2.90517712743582,0.00367045320491793,0.0773198445964557,"NotSig","unc-89",1064.15102331322,1311.1571922731,1482.37584370631,1115.23397249372,913.930530142964,947.097371349646
"WBGene00004479",4187.79487073195,-0.280635002142308,0.0965077142097654,-2.90799393637376,0.0036375539068072,0.0773198445964557,"NotSig","rps-10",4890.31200601244,5010.12483931576,3934.64465429581,3543.31355120373,3761.05099372663,3987.32317983732
"WBGene00013562",9.35389648913696,0.587837848968845,0.213228625492016,2.90748192184182,0.00364351403389278,0.0773198445964557,"NotSig","Y75B8A.32",0,2.94973496574375,3.05959926461572,11.7393049736181,8.10222101190571,30.2725187189385
"WBGene00004108",84.679162193411,0.678957357345084,0.233250757432979,2.90266554900452,0.00370001544054083,0.077730749340761,"NotSig","pqn-18",35.8702592128052,57.5198318320032,73.4303823507772,67.8270954031267,132.876424595254,140.5509797665
"WBGene00019994",80.2952741203979,-0.639564054353962,0.220260836530542,-2.90227751752011,0.0037046019747975,0.077730749340761,"NotSig","cdh-1",118.072936575484,106.190458766775,88.7283786738558,62.6096265259631,67.2484343988174,38.9218097814923
"WBGene00003669",28.5923363821867,0.716333544406553,0.247979872192431,2.90068289524717,0.00372350473411496,0.077973273692502,"NotSig","nhr-79",14.9459413386688,5.8994699314875,19.1224954038482,18.913324679718,47.8031039702437,64.8696829691538
"WBGene00012531",148.286228933287,0.711865482533673,0.248859975672236,2.89965619094258,0.00373572171097637,0.078075113002827,"NotSig","Y32F6B.1",65.7621418901428,67.8439042121063,89.4932784900098,97.8275414468174,213.08841261312,355.702094947527
"WBGene00018399",105.996278542451,0.596110371262927,0.205390224625464,2.89863634808549,0.00374789310267085,0.078175601318382,"NotSig","F43H9.3",89.6756480320129,82.5925790408251,65.7813841892379,144.78476134129,148.270644517875,104.872654133465
"WBGene00002174",292.339364461449,0.539811291445789,0.186463137056561,2.89378601134923,0.00380627464023823,0.07923768206943,"NotSig","itx-1",249.597220355769,182.883567876113,247.827540433873,255.003791371371,319.227507869085,499.496558862485
"WBGene00022427",303.3953483904,0.422487746547363,0.145995390809513,2.89230964640795,0.0038242083948819,0.0794552260830942,"NotSig","spl-3",269.026944096039,224.179857396525,269.244735286183,352.179149208543,320.847952071466,384.893452283646
"WBGene00022893",31.6297937884148,0.71766469591883,0.248880569044204,2.89041893750239,0.00384728739525373,0.0797786138191579,"NotSig","ZK1290.13",17.9351296064026,5.8994699314875,22.182094668464,22.1742427279453,53.4746586785777,68.1131671176115
"WBGene00014057",31.9461597903477,0.698624602040137,0.244416929854617,2.88799239696082,0.00387709243900944,0.0801484982650016,"NotSig","ZK673.1",10.4621589370682,5.8994699314875,24.4767941169257,13.043672192909,66.4382122976268,71.3566512660692
"WBGene00017773",189.440670436662,0.555470840513082,0.192169375323025,2.8876606788927,0.00388118316738104,0.0801484982650016,"NotSig","dct-6",146.470225118954,120.939133595494,166.748159921557,182.611410700726,204.175969500024,315.699123783215
"WBGene00002249",594.939256331359,-0.366665322420763,0.127004658285299,-2.88712704636797,0.00388777212079456,0.0801484982650016,"NotSig","lap-1",669.578171972363,741.858343884554,619.568851084683,592.182717558068,473.979929196484,472.467524292004
"WBGene00016824",102.625536201621,-0.597705193541668,0.207069632124031,-2.88489530189531,0.00391543852280266,0.0804997689191403,"NotSig","C50E3.13",125.545907244818,144.537013321444,119.324371320013,84.7838692539084,87.5039869285817,54.0580691409615
"WBGene00009671",482.42292640151,0.344859830281279,0.119519911085473,2.88453068388492,0.00391997556100551,0.0804997689191403,"NotSig","mfap-1",412.507980947259,404.113690306894,445.171693001587,540.660212396077,536.367030988158,555.716950769085
"WBGene00015776",72.7228872095947,0.648797847119495,0.224413257472197,2.8816690064894,0.00395575029956755,0.0810776079739549,"NotSig","dct-1",43.3432298821396,47.1957594519,59.6621856600065,75.6532987188721,91.5550974345346,118.927752110115
"WBGene00019436",21.0740103370097,0.681254282549081,0.242383841234847,2.88006617608588,0.00397591708039138,0.0813339338006074,"NotSig","K06A9.2",8.96756480320129,11.798939862975,6.11919852923144,11.7393049736181,31.5986619464323,56.2203919066
"WBGene00003625",113.18170073936,-0.567375206897867,0.197140418702751,-2.87783158432049,0.00400418847978236,0.0815978293471195,"NotSig","nhr-31",158.426978189889,129.788338492725,133.092568010784,97.8275414468174,71.2995449047703,88.6552333911769
"WBGene00008167",190.472449518881,0.573082035024663,0.198951953882548,2.87842006475563,0.00399672554826104,0.0815978293471195,"NotSig","acox-1.5",146.470225118954,125.36373604411,158.334261943863,166.30682045959,209.037302107167,337.3223514396
"WBGene00019978",225.10687934585,-0.568941385728726,0.197988947039143,-2.87549608471129,0.00403393148557726,0.0816143892776094,"NotSig","hacd-1",343.756650789383,221.230122430781,270.774534918491,136.306374415899,128.825314089301,249.748279431242
"WBGene00000707",163.481225173401,-0.523292895171632,0.182100663245819,-2.87526890176037,0.00403683537804083,0.0816143892776094,"NotSig","col-133",185.329672599493,233.029062293756,175.926957715404,114.784315297599,118.292426773823,153.524916360331
"WBGene00003784",470.803494831199,-0.384778421653815,0.133857097260782,-2.8747529960822,0.0040434368239637,0.0816143892776094,"NotSig","nos-2",541.043076459811,600.271065528854,478.062385096206,453.267608703587,388.906608571474,363.270224627261
"WBGene00004446",3157.60371094869,-0.287525718718551,0.100010990967619,-2.87505394823983,0.00403958469876749,0.0816143892776094,"NotSig","rpl-32",3564.60700927251,3949.69511913088,2945.62919200878,2728.08403914691,2847.12046358367,2910.48644254937
"WBGene00019429",396.198315880947,0.37163243065177,0.129168344093075,2.87606273713439,0.00402669669625915,0.0816143892776094,"NotSig","K06A5.1",354.218809726451,317.096508817453,352.618815246962,472.180933383305,426.987047327431,454.087780784077
"WBGene00004409",2824.17569234029,-0.30201265412824,0.105138175085172,-2.87266005318005,0.00407031841808296,0.0820010828174321,"NotSig","rla-1",3389.73949561009,3427.59203019424,2587.65607804874,2372.64397189015,2685.07604334555,2482.34653495295
"WBGene00010769",462.337392593658,0.688761007532388,0.240404440889725,2.87118304194115,0.00408938655104358,0.0822291988871775,"NotSig","asah-1",355.713403860318,256.626942019707,274.599033999261,378.266493594361,602.805243285785,906.013238802515
"WBGene00008375",46.870898719355,-0.682191618733062,0.23769743108852,-2.86857048771612,0.00412331310582656,0.082540533312352,"NotSig","D1054.8",62.772953622409,70.7936391778501,56.6025863953908,30.0004460436907,37.2702166547663,23.7855504220231
"WBGene00003778",124.739471839731,0.496155604820601,0.201066795740714,2.86839554347653,0.00412559402508081,0.082540533312352,"NotSig","nnt-1",41.8486357482727,8.84920489723126,39.7747904400043,50.2181379426996,170.956863351211,436.789198658969
