"gene_id.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","symbol","gene_id.y","C_elegans_males_N2_biorep_1","C_elegans_males_N2_biorep_2","C_elegans_N2_biorep_1","C_elegans_N2_biorep_2","gene_id","C_elegans_males_N2_biorep_3","C_elegans_N2_biorep_3"
"agxt-1",16.8088292672376,1.60282061350653,0.734304690003892,2.17847136042371,0.0293709621823056,0.127092349214576,"NotSig","agxt-1","WBGene00011767",22.2219965832301,28.9677397781734,6.96203381282526,9.08354689472178,"agxt-1",NA,NA
"cyp-31A5",8.32621961938059,-2.30802351279776,1.04520469178984,-2.1769897814901,0.0294813298708664,0.127509207299649,"NotSig","cyp-31A5","WBGene00013381",3.70366609720501,1.41306047698407,15.4711862507228,12.7169656526105,"cyp-31A5",NA,NA
"set-14",2.94334950351456,-3.26895242681196,1.49700681429445,-2.17589370896157,0.0295632093287754,0.127802513401799,"NotSig","set-14","WBGene00011068",0,0,5.41491518775298,6.35848282630525,"set-14",NA,NA
"Y66H1A.4",31.6494742076747,-1.24461744492434,0.571485752901301,-2.17549567412477,0.0295929919340569,0.127870431623764,"NotSig","Y66H1A.4","WBGene00022046",18.5183304860251,18.3697862007929,53.3755925649936,36.3341875788871,"Y66H1A.4",NA,NA
"K08B4.7",4.27450673511725,3.20123454156165,1.36288261884435,2.17456999428961,0.0296623549136628,0.127987568423767,"NotSig","K08B4.7","WBGene00023486",9.25916524301253,7.06530238492033,0.77355931253614,0,"K08B4.7",NA,NA
"npp-15",8.94779033457553,-2.29905923402773,1.03646345091143,-2.17459827830618,0.0296602334687393,0.127987568423767,"NotSig","npp-15","WBGene00003801",0,4.2391814309522,17.0183048757951,14.5336750315548,"npp-15",NA,NA
"Y69A2AR.46",4.27450673511725,3.20123454156165,1.36288261884435,2.17456999428961,0.0296623549136628,0.127987568423767,"NotSig","Y69A2AR.46","WBGene00235288",9.25916524301253,7.06530238492033,0.77355931253614,0,"Y69A2AR.46",NA,NA
"pas-7",35.1906943200176,-1.18431898767051,0.545205240429331,-2.1697669778347,0.0300245031726241,0.129488685491047,"NotSig","pas-7","WBGene00003928",16.6664974374225,24.7285583472212,44.8664401270961,54.5012813683307,"pas-7",NA,NA
"mtl-2",67.5892331555691,0.979825630302421,0.45151450962829,2.16947475007281,0.0300466593161603,0.129522767175497,"NotSig","mtl-2","WBGene00003474",57.4068245066777,121.52320102063,48.7342366897768,42.6926704051924,"mtl-2",NA,NA
"F44G3.7",9.62476153016553,2.04323625160123,0.935876039435426,2.16864266258249,0.0301098235682997,0.129733507238094,"NotSig","F44G3.7","WBGene00009708",14.8146643888201,16.9567257238088,3.09423725014456,3.63341875788871,"F44G3.7",NA,NA
"C25F9.11",4.33239126988345,3.18531972124233,1.36801878924751,2.16799255985974,0.0301592526261256,0.129884895077537,"NotSig","C25F9.11","WBGene00045411",3.70366609720501,12.7175442928566,0,0.908354689472178,"C25F9.11",NA,NA
"sulp-6",7.0602326591175,2.43840300926455,1.10879151213777,2.16705018830186,0.0302310274636682,0.130132329020537,"NotSig","sulp-6","WBGene00020914",18.5183304860251,6.3587721464283,1.54711862507228,1.81670937894436,"sulp-6",NA,NA
"gld-3",17.2507457994837,-1.62602607509537,0.748364543629765,-2.16632394531129,0.0302864411695858,0.130309133952664,"NotSig","gld-3","WBGene00001597",9.25916524301253,7.06530238492033,20.8861014384758,31.7924141315262,"gld-3",NA,NA
"gpd-1",44.5195619912179,-1.06846889908767,0.49308192758873,-2.16552013456344,0.0303478751714653,0.130511661941839,"NotSig","gpd-1","WBGene00001683",25.9256626804351,30.3808002551574,51.8284739399214,69.9433110893577,"gpd-1",NA,NA
"C07B5.3",4.26545185316505,3.16575868841528,1.36212067648579,2.16416505950742,0.030451683823284,0.13083103275694,"NotSig","C07B5.3","WBGene00007408",5.55549914580752,10.5979535773805,0,0.908354689472178,"C07B5.3",NA,NA
"C55C3.6",5.35151763311595,2.8043537529028,1.25168398304132,2.16398720656147,0.0304653312769545,0.13083103275694,"NotSig","C55C3.6","WBGene00016956",11.110998291615,8.4783628619044,0,1.81670937894436,"C55C3.6",NA,NA
"try-1",5.65979464187303,-2.85876556929926,1.24971048856154,-2.16410438524513,0.0304563390410595,0.13083103275694,"NotSig","try-1","WBGene00006619",0,1.41306047698407,8.50915243789754,12.7169656526105,"try-1",NA,NA
"ZK180.5",5.88865942679418,2.62684036831435,1.18249690253091,2.16370482161906,0.030487010732377,0.130862289336377,"NotSig","ZK180.5","WBGene00022679",5.55549914580752,15.5436652468247,1.54711862507228,0.908354689472178,"ZK180.5",NA,NA
"hsp-90",458.370274274484,-0.538382019254964,0.248866312456032,-2.1632612543376,0.0305210913473105,0.130946721941931,"NotSig","hsp-90","WBGene00000915",316.663451311028,426.744264049188,531.435247712328,558.63813402539,"hsp-90",NA,NA
"Y116A8C.38",5.03149308635432,2.8001952303251,1.24515786954705,2.16278445036497,0.0305577621253755,0.130980370015702,"NotSig","Y116A8C.38","WBGene00013811",9.25916524301253,9.18489310039643,0.77355931253614,0.908354689472178,"Y116A8C.38",NA,NA
"ZK616.65",5.03149308635432,2.8001952303251,1.24515786954705,2.16278445036497,0.0305577621253755,0.130980370015702,"NotSig","ZK616.65","WBGene00235383",9.25916524301253,9.18489310039643,0.77355931253614,0.908354689472178,"ZK616.65",NA,NA
"col-39",40.6074702850889,-1.14527933862738,0.530049130178239,-2.15942837679567,0.0308169483697497,0.132029047541686,"NotSig","col-39","WBGene00000616",27.7774957290376,22.6089676317451,71.1674567533249,40.875961026248,"col-39",NA,NA
"C31H1.5",12.6527069351138,1.8521888895514,0.85526517025904,2.15724437593973,0.0309866285116346,0.13241250282807,"NotSig","C31H1.5","WBGene00016288",14.8146643888201,25.4350885857132,3.09423725014456,7.26683751577743,"C31H1.5",NA,NA
"C50C3.19",2.51560956090833,3.37372084144682,1.54460567031456,2.15677725777369,0.031023023937599,0.13241250282807,"NotSig","C50C3.19","WBGene00220258",3.70366609720501,6.3587721464283,0,0,"C50C3.19",NA,NA
"clec-53",2.51560956090833,3.37372084144682,1.54460567031456,2.15677725777369,0.031023023937599,0.13241250282807,"NotSig","clec-53","WBGene00020191",3.70366609720501,6.3587721464283,0,0,"clec-53",NA,NA
"F38E11.8",2.51560956090833,3.37372084144682,1.54460567031456,2.15677725777369,0.031023023937599,0.13241250282807,"NotSig","F38E11.8","WBGene00014752",3.70366609720501,6.3587721464283,0,0,"F38E11.8",NA,NA
"F47C12.12",2.51560956090833,3.37372084144682,1.54460567031456,2.15677725777369,0.031023023937599,0.13241250282807,"NotSig","F47C12.12","WBGene00219377",3.70366609720501,6.3587721464283,0,0,"F47C12.12",NA,NA
"F55B11.4",30.5731574955228,1.23425434966212,0.571798839811231,2.1578171644501,0.0309420498305623,0.13241250282807,"NotSig","F55B11.4","WBGene00010086",46.2958262150626,40.2722235940459,13.9240676256505,21.8005125473323,"F55B11.4",NA,NA
"msrp-3",18.7550403429528,1.59097753690937,0.736714841059251,2.1574909601692,0.0309674307312797,0.13241250282807,"NotSig","msrp-3","WBGene00018497",40.7403270692551,16.9567257238088,10.0562710629698,7.26683751577743,"msrp-3",NA,NA
"Y43F8B.19",2.51560956090833,3.37372084144682,1.54460567031456,2.15677725777369,0.031023023937599,0.13241250282807,"NotSig","Y43F8B.19","WBGene00077688",3.70366609720501,6.3587721464283,0,0,"Y43F8B.19",NA,NA
"C44B7.12",9.10812389743713,-2.16918105646026,0.991491144657509,-2.15598144050389,0.0310851144000798,0.132615227489918,"NotSig","C44B7.12","WBGene00016632",1.85183304860251,3.53265119246017,14.6976269381867,16.3503844104992,"C44B7.12",NA,NA
"Y76B12C.4",6.00740745165099,2.6384982882743,1.19245815636723,2.15549655428579,0.0311229979747523,0.132714538994169,"NotSig","Y76B12C.4","WBGene00022298",11.110998291615,10.5979535773805,2.32067793760842,0,"Y76B12C.4",NA,NA
"hsp-6",53.088118439192,-1.0109666439743,0.469033066566216,-2.15398111605214,0.0312416528666053,0.133158020449738,"NotSig","hsp-6","WBGene00002010",25.9256626804351,42.391814309522,80.4501685037585,63.5848282630525,"hsp-6",NA,NA
"clec-265",16.152481176953,1.62183834717833,0.751458083133912,2.15362097571822,0.0312699079381821,0.133201287635953,"NotSig","clec-265","WBGene00019738",20.3701635346276,28.9677397781734,6.18847450028912,9.08354689472178,"clec-265",NA,NA
"F21F8.5",4.16481359221264,3.18061998160772,1.36776955474999,2.15347812914192,0.0312811211417546,0.133201287635953,"NotSig","F21F8.5","WBGene00017679",7.40733219441002,8.4783628619044,0.77355931253614,0,"F21F8.5",NA,NA
"col-20",548.147361666217,-0.544017206282963,0.252689256129069,-2.15291786428085,0.0313251342509814,0.133267083641749,"NotSig","col-20","WBGene00000609",518.513253608702,375.874086877762,713.221686158321,584.980420020083,"col-20",NA,NA
"M01E5.3",12.3879589318312,-1.88561840803128,0.869218421553689,-2.15290807035675,0.0313259041112332,0.133267083641749,"NotSig","M01E5.3","WBGene00010806",3.70366609720501,5.65224190793626,24.7538980011565,15.442029721027,"M01E5.3",NA,NA
"T12B5.14",4.41511640887781,-3.07535410720657,1.36071196878971,-2.15268113235049,0.0313437473246888,0.133280595198618,"NotSig","T12B5.14","WBGene00050913",0,0.706530238492033,6.96203381282526,9.99190158419396,"T12B5.14",NA,NA
"C33C12.7",5.21718052792953,2.83597459565794,1.2667474093403,2.15123553969574,0.0314576132066377,0.133577257574167,"NotSig","C33C12.7","WBGene00016339",12.9628313402175,6.3587721464283,1.54711862507228,0,"C33C12.7",NA,NA
"T01H3.5",5.21718052792953,2.83597459565794,1.2667474093403,2.15123553969574,0.0314576132066377,0.133577257574167,"NotSig","T01H3.5","WBGene00011351",12.9628313402175,6.3587721464283,1.54711862507228,0,"T01H3.5",NA,NA
"tyr-4",5.21718052792953,2.83597459565794,1.2667474093403,2.15123553969574,0.0314576132066377,0.133577257574167,"NotSig","tyr-4","WBGene00016419",12.9628313402175,6.3587721464283,1.54711862507228,0,"tyr-4",NA,NA
"mans-2",10.9711565549689,1.9065348412038,0.882373759389969,2.15088272993043,0.0314854569968435,0.133633044245828,"NotSig","mans-2","WBGene00008258",18.5183304860251,16.9567257238088,3.8677965626807,4.54177344736089,"mans-2",NA,NA
"K10H10.7",8.97701005008345,2.16467859920162,0.997621355439943,2.15037760210726,0.031525358545749,0.133677523614195,"NotSig","K10H10.7","WBGene00010763",14.8146643888201,15.5436652468247,4.64135587521684,0.908354689472178,"K10H10.7",NA,NA
"wht-5",7.34474759450212,2.29713991272583,1.05435089141838,2.15040780291688,0.0315229716754897,0.133677523614195,"NotSig","wht-5","WBGene00008950",11.110998291615,14.1306047698407,2.32067793760842,1.81670937894436,"wht-5",NA,NA
"F58A6.5",23.8529075896552,2.93234991332045,1.36036585505726,2.14912824943477,0.0316242349764823,0.133971759082189,"NotSig","F58A6.5","WBGene00019024",42.5921601178576,46.6309957404742,6.18847450028912,0,"F58A6.5",NA,NA
"rrbs-1",18.7887872227483,-1.53931572699542,0.713867251816659,-2.14924064497194,0.031615328880474,0.133971759082189,"NotSig","rrbs-1","WBGene00007617",7.40733219441002,10.5979535773805,31.7159318139817,25.433931305221,"rrbs-1",NA,NA
"C47E8.11",5.95559884351257,2.63934707724918,1.19681553617934,2.14768248627501,0.0317389876043294,0.13431315513157,"NotSig","C47E8.11","WBGene00044180",3.70366609720501,17.6632559623008,1.54711862507228,0.908354689472178,"C47E8.11",NA,NA
"F10D11.2",4.54991178581385,-3.0886246919448,1.37070283828582,-2.14736863974954,0.0317639452380043,0.13431315513157,"NotSig","F10D11.2","WBGene00008648",0,0.706530238492033,3.8677965626807,13.6253203420827,"F10D11.2",NA,NA
"F26G1.1",7.30819410685929,-2.48713401453711,1.12507279427192,-2.14776521309606,0.031732411821398,0.13431315513157,"NotSig","F26G1.1","WBGene00017837",0,2.82612095396813,10.0562710629698,16.3503844104992,"F26G1.1",NA,NA
"Y87G2A.20",7.44538585545453,2.30042690824842,1.05762136150311,2.14746362767733,0.0317563898539367,0.13431315513157,"NotSig","Y87G2A.20","WBGene00044261",9.25916524301253,16.2501954853168,1.54711862507228,2.72506406841653,"Y87G2A.20",NA,NA
"his-24",20.2170201300766,1.45327651682563,0.676171312863374,2.14705394657535,0.0317889870925661,0.134345737241924,"NotSig","his-24","WBGene00001898",33.3329948748451,26.8481490626973,11.6033896880421,9.08354689472178,"his-24",NA,NA
"mxl-1",14.6515118833767,-1.71943621380946,0.797626126958862,-2.14690030408457,0.0318012194131594,0.134345737241924,"NotSig","mxl-1","WBGene00003509",7.40733219441002,5.65224190793626,20.1125421259396,25.433931305221,"mxl-1",NA,NA
"dao-2",5.05567877688651,2.82904494061383,1.26641688092723,2.14591824644388,0.0318795017823541,0.134551338920693,"NotSig","dao-2","WBGene00000928",3.70366609720501,14.8371350083327,0.77355931253614,0.908354689472178,"dao-2",NA,NA
"ZK643.2",4.99592847224149,-2.86097077926915,1.32931735478364,-2.14596723810695,0.0318755926178733,0.134551338920693,"NotSig","ZK643.2","WBGene00014034",1.85183304860251,0,5.41491518775298,12.7169656526105,"ZK643.2",NA,NA
"nep-17",39.9684547048066,-1.09088232802143,0.508167571430057,-2.14515579140399,0.0319403929252634,0.134745752326773,"NotSig","nep-17","WBGene00010070",24.0738296318326,26.1416188242052,58.7905077527466,50.867862610442,"nep-17",NA,NA
"fbxa-202",8.43986825640522,2.20966361750986,1.02120626472711,2.14486482993395,0.0319636559434343,0.134781318588393,"NotSig","fbxa-202","WBGene00020890",20.3701635346276,8.4783628619044,3.09423725014456,1.81670937894436,"fbxa-202",NA,NA
"col-49",5.24182449021134,2.78763690932827,1.25601931138703,2.14339824242444,0.032081134110783,0.13521394511349,"NotSig","col-49","WBGene00000626",9.25916524301253,9.89142333888846,0,1.81670937894436,"col-49",NA,NA
"scl-3",5.898172580496,2.55508848835828,1.16580537579847,2.14297985695956,0.0321147158416386,0.13529273196707,"NotSig","scl-3","WBGene00009896",11.110998291615,9.89142333888846,0.77355931253614,1.81670937894436,"scl-3",NA,NA
"F54H5.3",5.75478059335738,2.57220064776038,1.17255669465233,2.13996168337355,0.0323578634335888,0.13625389481975,"NotSig","F54H5.3","WBGene00018840",9.25916524301253,11.3044838158725,1.54711862507228,0.908354689472178,"F54H5.3",NA,NA
"C45G9.15",2.55836328709454,3.3276034156662,1.54507048561142,2.1381214049171,0.0325068910989515,0.136565011288106,"NotSig","C45G9.15","WBGene00050919",7.40733219441002,2.82612095396813,0,0,"C45G9.15",NA,NA
"clec-129",2.55836328709454,3.3276034156662,1.54507048561142,2.1381214049171,0.0325068910989515,0.136565011288106,"NotSig","clec-129","WBGene00021145",7.40733219441002,2.82612095396813,0,0,"clec-129",NA,NA
"F33A8.7",2.55836328709454,3.3276034156662,1.54507048561142,2.1381214049171,0.0325068910989515,0.136565011288106,"NotSig","F33A8.7","WBGene00009355",7.40733219441002,2.82612095396813,0,0,"F33A8.7",NA,NA
"K02E11.10",2.55836328709454,3.3276034156662,1.54507048561142,2.1381214049171,0.0325068910989515,0.136565011288106,"NotSig","K02E11.10","WBGene00044109",7.40733219441002,2.82612095396813,0,0,"K02E11.10",NA,NA
"Y47D9A.5",2.55836328709454,3.3276034156662,1.54507048561142,2.1381214049171,0.0325068910989515,0.136565011288106,"NotSig","Y47D9A.5","WBGene00021632",7.40733219441002,2.82612095396813,0,0,"Y47D9A.5",NA,NA
"Y39B6A.10",4.34771872040979,-3.05727083904319,1.36240777721267,-2.13779208776638,0.0325336214699428,0.136614148935938,"NotSig","Y39B6A.10","WBGene00012672",0,0.706530238492033,8.50915243789754,8.1751922052496,"Y39B6A.10",NA,NA
"nfyc-1",8.05619291361438,-2.36940220606791,1.08310028267419,-2.13680800448001,0.0326136108264237,0.136886781330121,"NotSig","nfyc-1","WBGene00017742",0,3.53265119246017,17.7918641883312,10.9002562736661,"nfyc-1",NA,NA
"msrp-7",6.57870636131285,2.42088885042312,1.11430037702223,2.13486728876576,0.0327718519690743,0.137487450989371,"NotSig","msrp-7","WBGene00011070",7.40733219441002,15.5436652468247,1.54711862507228,1.81670937894436,"msrp-7",NA,NA
"usip-1",17.6293647974433,-1.58276424909592,0.740155649166692,-2.13357608283448,0.0328774975254543,0.137867014311861,"NotSig","usip-1","WBGene00014124",11.110998291615,6.3587721464283,23.9803386886203,29.0673500631097,"usip-1",NA,NA
"tos-1",32.3877375030756,1.21654094615791,0.570212199372351,2.13215925720405,0.032993756573254,0.13829071309094,"NotSig","tos-1","WBGene00019466",38.8884940206526,52.2832376484104,24.7538980011565,13.6253203420827,"tos-1",NA,NA
"nlp-17",8.30255219589438,2.24560057902609,1.04156951637168,2.13186351760468,0.0330180681274226,0.138328808240613,"NotSig","nlp-17","WBGene00003755",5.55549914580752,22.6089676317451,2.32067793760842,2.72506406841653,"nlp-17",NA,NA
"C25E10.8",14.2338706989885,1.7763458879078,0.830605421046894,2.13094143327624,0.0330939674074537,0.13858289485324,"NotSig","C25E10.8","WBGene00016097",16.6664974374225,28.2612095396813,9.28271175043368,2.72506406841653,"C25E10.8",NA,NA
"prp-19",18.8724839079777,-1.54675016587675,0.723961775713302,-2.12849898667246,0.0332957338820328,0.139363580739766,"NotSig","prp-19","WBGene00020423",5.55549914580752,12.0110140543646,32.4894911265179,25.433931305221,"prp-19",NA,NA
"txdc-12.1",13.3676494765965,1.76588055216139,0.827250036204998,2.1269474566653,0.0334244491540904,0.139837923325608,"NotSig","txdc-12.1","WBGene00013263",16.6664974374225,25.4350885857132,7.7355931253614,3.63341875788871,"txdc-12.1",NA,NA
"nlp-18",7.31104875026811,2.30861847933797,1.07078704156923,2.12670309051287,0.0334447605785523,0.139858508687209,"NotSig","nlp-18","WBGene00003756",11.110998291615,14.1306047698407,3.09423725014456,0.908354689472178,"nlp-18",NA,NA
"F29B9.7",12.7872956849824,1.81503388725634,0.851803775770254,2.12221299314939,0.0338198559351664,0.141284228786864,"NotSig","F29B9.7","WBGene00017922",16.6664974374225,24.0220281087291,7.7355931253614,2.72506406841653,"F29B9.7",NA,NA
"F35B12.9",6.76485207463768,2.38555380415623,1.10777594142179,2.12206427493014,0.0338323409090146,0.141284228786864,"NotSig","F35B12.9","WBGene00009388",12.9628313402175,10.5979535773805,0.77355931253614,2.72506406841653,"F35B12.9",NA,NA
"Y46G5A.20",6.76485207463768,2.38555380415623,1.10777594142179,2.12206427493014,0.0338323409090146,0.141284228786864,"NotSig","Y46G5A.20","WBGene00012910",12.9628313402175,10.5979535773805,0.77355931253614,2.72506406841653,"Y46G5A.20",NA,NA
"mars-1",30.1111811397279,-1.23013094133102,0.579250224607967,-2.12118897241348,0.0339059029065037,0.141526384800826,"NotSig","mars-1","WBGene00003415",16.6664974374225,18.3697862007929,36.3572876891986,49.0511532314976,"mars-1",NA,NA
"C34C6.4",10.0949639071254,1.9899787408751,0.932359576486262,2.12026457685515,0.0339837391999399,0.141656072527456,"NotSig","C34C6.4","WBGene00007917",11.110998291615,21.902437393253,4.64135587521684,2.72506406841653,"C34C6.4",NA,NA
"ccr-4",16.3580475278114,-1.61763977202808,0.759616671207888,-2.12038064538156,0.0339739575769196,0.141656072527456,"NotSig","ccr-4","WBGene00000376",5.55549914580752,9.18489310039643,27.0745759387649,23.6172219262766,"ccr-4",NA,NA
"pcp-4",2.84225297081253,-3.20445074235978,1.50666802673843,-2.12029284186363,0.033981356957288,0.141656072527456,"NotSig","pcp-4","WBGene00003959",0,0,7.7355931253614,3.63341875788871,"pcp-4",NA,NA
"col-71",11.4436279708213,1.91156177056488,0.898773150122558,2.11973313515693,0.0340285569654598,0.141777852886352,"NotSig","col-71","WBGene00000647",25.9256626804351,11.3044838158725,3.09423725014456,5.45012813683307,"col-71",NA,NA
"C47E8.1",7.23505445159751,2.28254847205958,1.06329260175107,2.11839457814635,0.0341416646752379,0.142183917004531,"NotSig","C47E8.1","WBGene00008141",9.25916524301253,15.5436652468247,2.32067793760842,1.81670937894436,"C47E8.1",NA,NA
"T21E3.2",4.24126616263286,3.08846982206888,1.36745528967948,2.1156465177517,0.0343748823802225,0.143089581396739,"NotSig","T21E3.2","WBGene00020653",11.110998291615,4.94571166944423,0,0.908354689472178,"T21E3.2",NA,NA
"tbb-2",213.736016434711,-0.607160119977448,0.287066771306215,-2.11487801440707,0.0344403454668494,0.143296437388855,"NotSig","tbb-2","WBGene00006537",144.442977790996,191.469694631341,263.783725574824,255.247667741682,"tbb-2",NA,NA
"mbk-2",24.0971325050789,-1.34536257138233,0.635289460210447,-2.11418967015812,0.0344990707942363,0.143475082978135,"NotSig","mbk-2","WBGene00003150",12.9628313402175,13.4240745313486,30.9423725014456,39.0592516473037,"mbk-2",NA,NA
"M70.1",6.63051496945126,2.39965014664544,1.11749459133607,2.11307082942635,0.034594705977595,0.143806995982802,"NotSig","M70.1","WBGene00019783",14.8146643888201,8.4783628619044,2.32067793760842,0.908354689472178,"M70.1",NA,NA
"Y73C8B.3",15.7745720954251,1.58442961323841,0.748533782317974,2.1126811551951,0.0346280673019436,0.143879857143467,"NotSig","Y73C8B.3","WBGene00022260",24.0738296318326,24.0220281087291,7.7355931253614,7.26683751577743,"Y73C8B.3",NA,NA
"rsks-1",15.2224198587592,-1.6796242098855,0.79153496903227,-2.11190151093264,0.0346948977735993,0.14409165268222,"NotSig","rsks-1","WBGene00012929",5.55549914580752,7.77183262341236,29.3952538763733,18.1670937894436,"rsks-1",NA,NA
"col-157",4.08881929354204,3.09797713776011,1.37095908938727,2.11108917407917,0.0347646477826218,0.144183639616926,"NotSig","col-157","WBGene00000730",5.55549914580752,9.89142333888846,0,0.908354689472178,"col-157",NA,NA
"W06F12.3",4.08881929354204,3.09797713776011,1.37095908938727,2.11108917407917,0.0347646477826218,0.144183639616926,"NotSig","W06F12.3","WBGene00012307",5.55549914580752,9.89142333888846,0,0.908354689472178,"W06F12.3",NA,NA
"Y47D7A.15",4.08881929354204,3.09797713776011,1.37095908938727,2.11108917407917,0.0347646477826218,0.144183639616926,"NotSig","Y47D7A.15","WBGene00021627",5.55549914580752,9.89142333888846,0,0.908354689472178,"Y47D7A.15",NA,NA
"C42C1.9",12.6099532089276,1.85379881421925,0.875055030530693,2.10968008342246,0.0348859211392734,0.14447600160959,"NotSig","C42C1.9","WBGene00016587",11.110998291615,28.9677397781734,3.09423725014456,7.26683751577743,"C42C1.9",NA,NA
"K11H3.2",7.99204080283458,2.17791041645067,1.02172134115497,2.10970637854228,0.0348836547470312,0.14447600160959,"NotSig","K11H3.2","WBGene00010779",9.25916524301253,17.6632559623008,2.32067793760842,2.72506406841653,"K11H3.2",NA,NA
"R02D5.10",4.9550405159341,2.81845200029944,1.28155718323222,2.10934705151355,0.0349146362423967,0.14447600160959,"NotSig","R02D5.10","WBGene00194788",5.55549914580752,12.7175442928566,1.54711862507228,0,"R02D5.10",NA,NA
"rnh-1.2",7.10600104145523,-2.45111341736956,1.12918708943722,-2.10940396138629,0.0349097278573798,0.14447600160959,"NotSig","rnh-1.2","WBGene00014163",0,2.82612095396813,14.6976269381867,10.9002562736661,"rnh-1.2",NA,NA
"Y51A2B.5",4.9550405159341,2.81845200029944,1.28155718323222,2.10934705151355,0.0349146362423967,0.14447600160959,"NotSig","Y51A2B.5","WBGene00013069",5.55549914580752,12.7175442928566,1.54711862507228,0,"Y51A2B.5",NA,NA
"argk-1",11.7479098383079,-2.03567815216898,0.953973250710402,-2.10779187119276,0.0350489962992344,0.144965966941804,"NotSig","argk-1","WBGene00009706",0,7.06530238492033,26.3010166262288,13.6253203420827,"argk-1",NA,NA
"nhr-17",6.63552469995774,-2.45432867851907,1.13559497742794,-2.10731672560006,0.0350901345098141,0.145070087484386,"NotSig","nhr-17","WBGene00003616",1.85183304860251,1.41306047698407,12.3769490005782,10.9002562736661,"nhr-17",NA,NA
"F18E3.11",14.4407222077701,-1.68786385150335,0.797423467287243,-2.1063648358916,0.0351726733452468,0.145132487166489,"NotSig","F18E3.11","WBGene00017567",5.55549914580752,7.06530238492033,22.433220063548,22.7088672368045,"F18E3.11",NA,NA
"F32D1.11",4.13157301972825,3.07736531985067,1.36761742293851,2.10622185952276,0.0351850852016921,0.145132487166489,"NotSig","F32D1.11","WBGene00044530",9.25916524301253,6.3587721464283,0,0.908354689472178,"F32D1.11",NA,NA
"F46A9.2",5.64508745045277,2.55301607195101,1.18201838612762,2.10685324384101,0.0351303025693604,0.145132487166489,"NotSig","F46A9.2","WBGene00009755",7.40733219441002,12.7175442928566,1.54711862507228,0.908354689472178,"F46A9.2",NA,NA
"F54H12.8",4.13157301972825,3.07736531985067,1.36761742293851,2.10622185952276,0.0351850852016921,0.145132487166489,"NotSig","F54H12.8","WBGene00045247",9.25916524301253,6.3587721464283,0,0.908354689472178,"F54H12.8",NA,NA
"T24D8.6",4.13157301972825,3.07736531985067,1.36761742293851,2.10622185952276,0.0351850852016921,0.145132487166489,"NotSig","T24D8.6","WBGene00020769",9.25916524301253,6.3587721464283,0,0.908354689472178,"T24D8.6",NA,NA
"F49B2.9",6.52082182654665,2.39118738696099,1.11695809299946,2.10562971710524,0.0352365292183225,0.145278739113837,"NotSig","F49B2.9","WBGene00268216",12.9628313402175,9.89142333888846,2.32067793760842,0.908354689472178,"F49B2.9",NA,NA
"Y116A8C.24",7.1518160381177,2.41427423585244,1.13152293354251,2.10507562540682,0.0352847256000212,0.145411474615598,"NotSig","Y116A8C.24","WBGene00013801",12.9628313402175,12.0110140543646,0,3.63341875788871,"Y116A8C.24",NA,NA
"F53C11.9",10.7945239953459,1.8753722993179,0.887172895092958,2.10471202383756,0.0353163832029287,0.145475962903451,"NotSig","F53C11.9","WBGene00044921",18.5183304860251,16.2501954853168,3.8677965626807,4.54177344736089,"F53C11.9",NA,NA
"F35B12.3",6.65515893173307,2.3735614067802,1.1115647358335,2.1035444617612,0.0354182029606933,0.145829275171645,"NotSig","F35B12.3","WBGene00009383",11.110998291615,12.0110140543646,0.77355931253614,2.72506406841653,"F35B12.3",NA,NA
"plk-3",33.5422948550314,-1.16277173427816,0.552594624242774,-2.10184412854921,0.0355669321198276,0.146309059381111,"NotSig","plk-3","WBGene00004044",16.6664974374225,23.3154978702371,43.3193215020238,50.867862610442,"plk-3",NA,NA
"Y71F9AL.9",69.3668330374683,-0.848089656787883,0.403374594566168,-2.10195332370389,0.0355573647702795,0.146309059381111,"NotSig","Y71F9AL.9","WBGene00022114",48.1476592636651,50.1636469329343,87.4122023165838,91.74382363669,"Y71F9AL.9",NA,NA
"K07D4.9",8.08543494897778,2.31267442049018,1.08992346308923,2.10041850427391,0.0356920426536101,0.146757281263961,"NotSig","K07D4.9","WBGene00019488",12.9628313402175,14.8371350083327,0,4.54177344736089,"K07D4.9",NA,NA
"R07E3.4",8.61469004888523,2.10162866470197,0.992537691054057,2.09876335160248,0.035837766961751,0.147289818354334,"NotSig","R07E3.4","WBGene00011105",11.110998291615,17.6632559623008,3.8677965626807,1.81670937894436,"R07E3.4",NA,NA
"ahcy-1",242.179929843082,-0.711171412452155,0.338840986996401,-2.09852404446842,0.035858878163253,0.147309957445516,"NotSig","ahcy-1","WBGene00019322",112.961815964753,248.698643949196,316.385758827281,290.673500631097,"ahcy-1",NA,NA
"lpd-7",33.5834894587568,-1.17192313579347,0.557807758401431,-2.09827311021795,0.0358810264759217,0.147334336912201,"NotSig","lpd-7","WBGene00003063",14.8146643888201,24.7285583472212,50.2813553148491,44.5093797841367,"lpd-7",NA,NA
"T28F3.8",12.9824962802594,1.79405643394706,0.852584587841114,2.09792084641976,0.0359121381624531,0.147395483054296,"NotSig","T28F3.8","WBGene00012134",25.9256626804351,15.5436652468247,7.7355931253614,2.72506406841653,"T28F3.8",NA,NA
